nohup: ignoring input
[streamer] Starting dummy market data stream into public.market_data_1m for SPY
[streamer] Inserted: ts=2025-12-05 02:52:06.656687+00:00 symbol=SPY open=498.86 high=499.15 low=498.23 close=498.40 volume=75931
[streamer] Inserted: ts=2025-12-05 02:52:07.695215+00:00 symbol=SPY open=497.92 high=498.55 low=497.18 close=497.68 volume=44916
[streamer] Inserted: ts=2025-12-05 02:52:08.733434+00:00 symbol=SPY open=498.12 high=498.55 low=497.18 close=497.48 volume=72176
[streamer] Inserted: ts=2025-12-05 02:52:09.771757+00:00 symbol=SPY open=497.39 high=498.00 low=496.62 close=497.58 volume=77350
[streamer] Inserted: ts=2025-12-05 02:52:10.810109+00:00 symbol=SPY open=496.68 high=497.49 low=496.66 close=497.17 volume=96400
[streamer] Inserted: ts=2025-12-05 02:52:11.848248+00:00 symbol=SPY open=496.95 high=497.13 low=496.36 close=496.60 volume=95841
[streamer] Inserted: ts=2025-12-05 02:52:12.886438+00:00 symbol=SPY open=497.51 high=497.99 low=496.53 close=497.11 volume=70116
[streamer] Inserted: ts=2025-12-05 02:52:13.924735+00:00 symbol=SPY open=496.54 high=497.89 low=496.67 close=497.00 volume=97628
[streamer] Inserted: ts=2025-12-05 02:52:14.962999+00:00 symbol=SPY open=496.64 high=497.50 low=496.62 close=497.36 volume=31965
[streamer] Inserted: ts=2025-12-05 02:52:16.001263+00:00 symbol=SPY open=497.76 high=498.19 low=497.19 close=497.97 volume=14748
[streamer] Inserted: ts=2025-12-05 02:52:17.039936+00:00 symbol=SPY open=497.85 high=497.86 low=496.78 close=497.54 volume=24441
[streamer] Inserted: ts=2025-12-05 02:52:18.078373+00:00 symbol=SPY open=497.68 high=498.70 low=496.98 close=497.95 volume=49849
[streamer] Inserted: ts=2025-12-05 02:52:19.116597+00:00 symbol=SPY open=497.32 high=498.42 low=497.43 close=497.92 volume=29885
[streamer] Inserted: ts=2025-12-05 02:52:20.154971+00:00 symbol=SPY open=498.04 high=498.69 low=497.52 close=498.22 volume=78236
[streamer] Inserted: ts=2025-12-05 02:52:21.193285+00:00 symbol=SPY open=498.48 high=498.56 low=498.17 close=498.80 volume=78170
[streamer] Inserted: ts=2025-12-05 02:52:22.231682+00:00 symbol=SPY open=499.17 high=499.19 low=497.77 close=499.03 volume=62641
[streamer] Inserted: ts=2025-12-05 02:52:23.270255+00:00 symbol=SPY open=499.37 high=499.62 low=498.05 close=499.14 volume=67328
[streamer] Inserted: ts=2025-12-05 02:52:24.308457+00:00 symbol=SPY open=498.73 high=498.97 low=498.46 close=498.69 volume=17028
[streamer] Inserted: ts=2025-12-05 02:52:25.346762+00:00 symbol=SPY open=498.89 high=499.04 low=498.11 close=498.82 volume=91834
[streamer] Inserted: ts=2025-12-05 02:52:26.385407+00:00 symbol=SPY open=497.87 high=498.36 low=497.32 close=498.57 volume=92550
[streamer] Inserted: ts=2025-12-05 02:52:27.423681+00:00 symbol=SPY open=498.33 high=498.63 low=497.49 close=498.17 volume=89782
[streamer] Inserted: ts=2025-12-05 02:52:28.462035+00:00 symbol=SPY open=499.19 high=499.69 low=498.33 close=498.53 volume=32496
[streamer] Inserted: ts=2025-12-05 02:52:29.500649+00:00 symbol=SPY open=499.59 high=500.09 low=498.57 close=498.94 volume=26995
[streamer] Inserted: ts=2025-12-05 02:52:30.539018+00:00 symbol=SPY open=499.47 high=500.31 low=499.21 close=499.21 volume=95292
[streamer] Inserted: ts=2025-12-05 02:52:31.577549+00:00 symbol=SPY open=499.58 high=500.35 low=498.75 close=499.68 volume=94220
[streamer] Inserted: ts=2025-12-05 02:52:32.616149+00:00 symbol=SPY open=499.63 high=500.11 low=499.19 close=498.95 volume=94596
[streamer] Inserted: ts=2025-12-05 02:52:33.654504+00:00 symbol=SPY open=499.61 high=500.03 low=499.39 close=499.39 volume=87340
[streamer] Inserted: ts=2025-12-05 02:52:34.692851+00:00 symbol=SPY open=500.48 high=500.28 low=499.58 close=499.52 volume=62842
[streamer] Inserted: ts=2025-12-05 02:52:35.731025+00:00 symbol=SPY open=499.53 high=500.56 low=499.22 close=499.72 volume=80006
[streamer] Inserted: ts=2025-12-05 02:52:36.769421+00:00 symbol=SPY open=500.12 high=500.44 low=499.34 close=500.06 volume=57193
[streamer] Inserted: ts=2025-12-05 02:52:37.807587+00:00 symbol=SPY open=500.15 high=500.52 low=499.86 close=500.03 volume=13575
[streamer] Inserted: ts=2025-12-05 02:52:38.845729+00:00 symbol=SPY open=499.76 high=500.51 low=499.25 close=499.74 volume=89827
[streamer] Inserted: ts=2025-12-05 02:52:39.884568+00:00 symbol=SPY open=500.07 high=500.17 low=499.17 close=500.28 volume=91248
[streamer] Inserted: ts=2025-12-05 02:52:40.922818+00:00 symbol=SPY open=499.32 high=500.24 low=498.97 close=499.71 volume=56816
[streamer] Inserted: ts=2025-12-05 02:52:41.961122+00:00 symbol=SPY open=499.57 high=499.82 low=498.47 close=499.12 volume=46781
[streamer] Inserted: ts=2025-12-05 02:52:42.999616+00:00 symbol=SPY open=499.90 high=500.38 low=498.79 close=499.34 volume=75377
[streamer] Inserted: ts=2025-12-05 02:52:44.038137+00:00 symbol=SPY open=499.57 high=499.80 low=499.18 close=499.45 volume=57488
[streamer] Inserted: ts=2025-12-05 02:52:45.076562+00:00 symbol=SPY open=500.20 high=500.43 low=499.57 close=499.80 volume=30217
[streamer] Inserted: ts=2025-12-05 02:52:46.115572+00:00 symbol=SPY open=500.24 high=500.26 low=499.20 close=499.64 volume=92085
[streamer] Inserted: ts=2025-12-05 02:52:47.154171+00:00 symbol=SPY open=499.73 high=500.66 low=500.09 close=500.09 volume=23278
[streamer] Inserted: ts=2025-12-05 02:52:48.192618+00:00 symbol=SPY open=500.16 high=500.02 low=499.70 close=499.55 volume=34726
[streamer] Inserted: ts=2025-12-05 02:52:49.230835+00:00 symbol=SPY open=499.79 high=500.44 low=499.67 close=500.37 volume=46377
[streamer] Inserted: ts=2025-12-05 02:52:50.270598+00:00 symbol=SPY open=500.02 high=500.48 low=499.27 close=500.33 volume=47102
[streamer] Inserted: ts=2025-12-05 02:52:51.310437+00:00 symbol=SPY open=500.02 high=500.50 low=499.02 close=499.81 volume=46526
[streamer] Inserted: ts=2025-12-05 02:52:52.350579+00:00 symbol=SPY open=499.02 high=499.62 low=499.22 close=498.97 volume=91296
[streamer] Inserted: ts=2025-12-05 02:52:53.390467+00:00 symbol=SPY open=499.72 high=500.58 low=499.77 close=500.00 volume=53750
[streamer] Inserted: ts=2025-12-05 02:52:54.430582+00:00 symbol=SPY open=500.58 high=500.24 low=499.81 close=500.20 volume=65710
[streamer] Inserted: ts=2025-12-05 02:52:55.470861+00:00 symbol=SPY open=500.44 high=500.61 low=499.91 close=500.57 volume=60182
[streamer] Inserted: ts=2025-12-05 02:52:56.510641+00:00 symbol=SPY open=500.44 high=500.33 low=499.50 close=499.92 volume=68683
[streamer] Inserted: ts=2025-12-05 02:52:57.550447+00:00 symbol=SPY open=500.36 high=500.50 low=499.87 close=500.23 volume=86243
[streamer] Inserted: ts=2025-12-05 02:52:58.590128+00:00 symbol=SPY open=499.82 high=500.66 low=499.27 close=500.40 volume=60449
[streamer] Inserted: ts=2025-12-05 02:52:59.630670+00:00 symbol=SPY open=500.11 high=500.62 low=499.82 close=499.63 volume=43920
[streamer] Inserted: ts=2025-12-05 02:53:00.670429+00:00 symbol=SPY open=500.47 high=500.77 low=499.93 close=499.83 volume=54368
[streamer] Inserted: ts=2025-12-05 02:53:01.710209+00:00 symbol=SPY open=500.42 high=501.27 low=499.58 close=500.40 volume=53524
[streamer] Inserted: ts=2025-12-05 02:53:02.750642+00:00 symbol=SPY open=500.12 high=500.93 low=499.77 close=500.26 volume=25931
[streamer] Inserted: ts=2025-12-05 02:53:03.790397+00:00 symbol=SPY open=500.20 high=500.75 low=499.24 close=500.43 volume=83950
[streamer] Inserted: ts=2025-12-05 02:53:04.830238+00:00 symbol=SPY open=500.17 high=500.15 low=499.43 close=499.55 volume=97408
[streamer] Inserted: ts=2025-12-05 02:53:05.870441+00:00 symbol=SPY open=499.75 high=499.98 low=499.44 close=500.03 volume=49408
[streamer] Inserted: ts=2025-12-05 02:53:06.910419+00:00 symbol=SPY open=499.17 high=499.91 low=499.03 close=499.09 volume=94103
[streamer] Inserted: ts=2025-12-05 02:53:07.950294+00:00 symbol=SPY open=499.40 high=499.24 low=498.54 close=499.59 volume=11768
[streamer] Inserted: ts=2025-12-05 02:53:08.990227+00:00 symbol=SPY open=499.47 high=499.86 low=498.73 close=499.07 volume=62052
[streamer] Inserted: ts=2025-12-05 02:53:10.030448+00:00 symbol=SPY open=498.73 high=498.90 low=498.15 close=498.69 volume=78400
[streamer] Inserted: ts=2025-12-05 02:53:11.071173+00:00 symbol=SPY open=498.96 high=499.35 low=498.50 close=498.95 volume=93578
[streamer] Inserted: ts=2025-12-05 02:53:12.111288+00:00 symbol=SPY open=497.91 high=498.91 low=498.24 close=497.94 volume=74655
[streamer] Inserted: ts=2025-12-05 02:53:13.151585+00:00 symbol=SPY open=498.18 high=498.79 low=497.37 close=498.54 volume=30742
[streamer] Inserted: ts=2025-12-05 02:53:14.191859+00:00 symbol=SPY open=498.13 high=498.39 low=497.42 close=498.01 volume=13846
[streamer] Inserted: ts=2025-12-05 02:53:15.232342+00:00 symbol=SPY open=497.62 high=498.53 low=497.38 close=498.16 volume=30548
[streamer] Inserted: ts=2025-12-05 02:53:16.272311+00:00 symbol=SPY open=497.55 high=498.65 low=497.12 close=497.72 volume=32185
[streamer] Inserted: ts=2025-12-05 02:53:17.312532+00:00 symbol=SPY open=497.91 high=498.05 low=496.92 close=498.11 volume=76238
[streamer] Inserted: ts=2025-12-05 02:53:18.354643+00:00 symbol=SPY open=497.65 high=498.69 low=497.72 close=497.59 volume=44198
[streamer] Inserted: ts=2025-12-05 02:53:19.394486+00:00 symbol=SPY open=497.97 high=497.77 low=497.43 close=497.76 volume=49269
[streamer] Inserted: ts=2025-12-05 02:53:20.434508+00:00 symbol=SPY open=497.46 high=498.25 low=497.07 close=497.66 volume=73028
[streamer] Inserted: ts=2025-12-05 02:53:21.474437+00:00 symbol=SPY open=497.30 high=498.00 low=496.95 close=497.91 volume=36628
[streamer] Inserted: ts=2025-12-05 02:53:22.514278+00:00 symbol=SPY open=497.37 high=497.96 low=496.64 close=497.61 volume=12448
[streamer] Inserted: ts=2025-12-05 02:53:23.554278+00:00 symbol=SPY open=497.58 high=497.79 low=497.32 close=498.02 volume=59911
[streamer] Inserted: ts=2025-12-05 02:53:24.594149+00:00 symbol=SPY open=498.57 high=498.63 low=497.54 close=498.33 volume=33718
[streamer] Inserted: ts=2025-12-05 02:53:25.634191+00:00 symbol=SPY open=497.77 high=498.44 low=497.05 close=497.86 volume=15396
[streamer] Inserted: ts=2025-12-05 02:53:26.674388+00:00 symbol=SPY open=497.17 high=498.31 low=497.15 close=497.60 volume=59788
[streamer] Inserted: ts=2025-12-05 02:53:27.714632+00:00 symbol=SPY open=497.55 high=498.20 low=497.49 close=497.80 volume=30315
[streamer] Inserted: ts=2025-12-05 02:53:28.754395+00:00 symbol=SPY open=497.45 high=498.01 low=496.40 close=496.83 volume=91242
[streamer] Inserted: ts=2025-12-05 02:53:29.794623+00:00 symbol=SPY open=498.02 high=498.42 low=496.91 close=498.18 volume=93986
[streamer] Inserted: ts=2025-12-05 02:53:30.834568+00:00 symbol=SPY open=498.01 high=498.75 low=497.94 close=498.32 volume=71670
[streamer] Inserted: ts=2025-12-05 02:53:31.874544+00:00 symbol=SPY open=497.84 high=498.90 low=497.69 close=498.58 volume=59337
[streamer] Inserted: ts=2025-12-05 02:53:32.914345+00:00 symbol=SPY open=498.20 high=498.40 low=497.59 close=497.89 volume=12562
[streamer] Inserted: ts=2025-12-05 02:53:33.954302+00:00 symbol=SPY open=498.06 high=499.07 low=497.49 close=498.60 volume=12834
[streamer] Inserted: ts=2025-12-05 02:53:34.994269+00:00 symbol=SPY open=498.22 high=498.17 low=497.60 close=497.54 volume=76669
[streamer] Inserted: ts=2025-12-05 02:53:36.034513+00:00 symbol=SPY open=497.67 high=498.17 low=496.86 close=497.60 volume=37957
[streamer] Inserted: ts=2025-12-05 02:53:37.074370+00:00 symbol=SPY open=498.11 high=498.82 low=497.20 close=498.25 volume=65236
[streamer] Inserted: ts=2025-12-05 02:53:38.114196+00:00 symbol=SPY open=498.07 high=498.73 low=498.16 close=498.13 volume=10508
[streamer] Inserted: ts=2025-12-05 02:53:39.154066+00:00 symbol=SPY open=498.95 high=498.62 low=497.87 close=498.47 volume=14397
[streamer] Inserted: ts=2025-12-05 02:53:40.194245+00:00 symbol=SPY open=498.65 high=499.56 low=498.50 close=498.78 volume=14675
[streamer] Inserted: ts=2025-12-05 02:53:41.234361+00:00 symbol=SPY open=498.37 high=499.47 low=497.91 close=498.30 volume=28550
[streamer] Inserted: ts=2025-12-05 02:53:42.274417+00:00 symbol=SPY open=498.60 high=498.87 low=497.71 close=498.77 volume=17928
[streamer] Inserted: ts=2025-12-05 02:53:43.315003+00:00 symbol=SPY open=498.98 high=499.45 low=497.93 close=499.18 volume=21959
[streamer] Inserted: ts=2025-12-05 02:53:44.355436+00:00 symbol=SPY open=498.97 high=499.53 low=498.87 close=499.07 volume=22240
[streamer] Inserted: ts=2025-12-05 02:53:45.395833+00:00 symbol=SPY open=499.89 high=500.52 low=499.20 close=499.96 volume=71948
[streamer] Inserted: ts=2025-12-05 02:53:46.436028+00:00 symbol=SPY open=499.90 high=500.27 low=499.85 close=499.92 volume=75296
[streamer] Inserted: ts=2025-12-05 02:53:47.475863+00:00 symbol=SPY open=499.90 high=500.98 low=500.04 close=499.96 volume=97887
[streamer] Inserted: ts=2025-12-05 02:53:48.516105+00:00 symbol=SPY open=500.19 high=500.73 low=499.86 close=501.00 volume=29002
[streamer] Inserted: ts=2025-12-05 02:53:49.556426+00:00 symbol=SPY open=500.51 high=500.94 low=499.45 close=500.54 volume=78169
[streamer] Inserted: ts=2025-12-05 02:53:50.596443+00:00 symbol=SPY open=501.14 high=501.30 low=500.72 close=500.56 volume=74294
[streamer] Inserted: ts=2025-12-05 02:53:51.636479+00:00 symbol=SPY open=501.43 high=501.77 low=500.78 close=501.11 volume=29805
[streamer] Inserted: ts=2025-12-05 02:53:52.676251+00:00 symbol=SPY open=501.75 high=502.30 low=500.83 close=501.78 volume=55234
[streamer] Inserted: ts=2025-12-05 02:53:53.717054+00:00 symbol=SPY open=501.88 high=502.01 low=501.08 close=501.13 volume=32907
[streamer] Inserted: ts=2025-12-05 02:53:54.757084+00:00 symbol=SPY open=502.28 high=502.24 low=501.52 close=501.82 volume=55097
[streamer] Inserted: ts=2025-12-05 02:53:55.797047+00:00 symbol=SPY open=502.13 high=501.90 low=501.37 close=502.00 volume=45839
[streamer] Inserted: ts=2025-12-05 02:53:56.837160+00:00 symbol=SPY open=501.55 high=502.60 low=501.02 close=502.02 volume=81465
[streamer] Inserted: ts=2025-12-05 02:53:57.877005+00:00 symbol=SPY open=501.65 high=502.24 low=501.74 close=502.10 volume=70165
[streamer] Inserted: ts=2025-12-05 02:53:58.916904+00:00 symbol=SPY open=502.25 high=502.54 low=501.81 close=502.61 volume=99884
[streamer] Inserted: ts=2025-12-05 02:53:59.956840+00:00 symbol=SPY open=502.69 high=503.69 low=502.18 close=502.21 volume=71382
[streamer] Inserted: ts=2025-12-05 02:54:00.996948+00:00 symbol=SPY open=503.51 high=503.68 low=502.50 close=502.71 volume=99487
[streamer] Inserted: ts=2025-12-05 02:54:02.036768+00:00 symbol=SPY open=503.10 high=503.25 low=502.44 close=503.19 volume=13952
[streamer] Inserted: ts=2025-12-05 02:54:03.077012+00:00 symbol=SPY open=503.06 high=503.41 low=501.65 close=502.87 volume=93299
[streamer] Inserted: ts=2025-12-05 02:54:04.116858+00:00 symbol=SPY open=502.73 high=503.06 low=501.80 close=501.99 volume=17988
[streamer] Inserted: ts=2025-12-05 02:54:05.156579+00:00 symbol=SPY open=502.76 high=502.46 low=501.58 close=502.72 volume=85964
[streamer] Inserted: ts=2025-12-05 02:54:06.196298+00:00 symbol=SPY open=502.53 high=502.26 low=501.86 close=501.81 volume=88903
[streamer] Inserted: ts=2025-12-05 02:54:07.236043+00:00 symbol=SPY open=502.29 high=502.67 low=501.96 close=501.89 volume=27352
[streamer] Inserted: ts=2025-12-05 02:54:08.276008+00:00 symbol=SPY open=501.76 high=502.73 low=501.15 close=502.05 volume=84681
[streamer] Inserted: ts=2025-12-05 02:54:09.316084+00:00 symbol=SPY open=501.27 high=502.52 low=500.89 close=501.85 volume=75968
[streamer] Inserted: ts=2025-12-05 02:54:10.356074+00:00 symbol=SPY open=501.30 high=501.59 low=500.74 close=501.35 volume=18108
[streamer] Inserted: ts=2025-12-05 02:54:11.396327+00:00 symbol=SPY open=501.11 high=502.37 low=500.70 close=501.83 volume=53202
[streamer] Inserted: ts=2025-12-05 02:54:12.437700+00:00 symbol=SPY open=501.53 high=501.58 low=500.80 close=501.23 volume=56125
[streamer] Inserted: ts=2025-12-05 02:54:13.477628+00:00 symbol=SPY open=501.62 high=502.40 low=501.45 close=501.37 volume=45065
[streamer] Inserted: ts=2025-12-05 02:54:14.517670+00:00 symbol=SPY open=501.55 high=501.68 low=500.75 close=501.41 volume=97574
[streamer] Inserted: ts=2025-12-05 02:54:15.557636+00:00 symbol=SPY open=501.33 high=502.02 low=500.74 close=501.67 volume=25224
[streamer] Inserted: ts=2025-12-05 02:54:16.597998+00:00 symbol=SPY open=501.21 high=501.30 low=500.42 close=501.14 volume=52835
[streamer] Inserted: ts=2025-12-05 02:54:17.638033+00:00 symbol=SPY open=500.91 high=500.97 low=500.24 close=500.97 volume=69402
[streamer] Inserted: ts=2025-12-05 02:54:18.678239+00:00 symbol=SPY open=500.65 high=501.40 low=500.27 close=501.03 volume=88371
[streamer] Inserted: ts=2025-12-05 02:54:19.718185+00:00 symbol=SPY open=500.65 high=500.90 low=499.71 close=500.64 volume=52806
[streamer] Inserted: ts=2025-12-05 02:54:20.758146+00:00 symbol=SPY open=499.95 high=500.95 low=499.53 close=500.02 volume=26531
[streamer] Inserted: ts=2025-12-05 02:54:21.798336+00:00 symbol=SPY open=499.93 high=500.62 low=499.87 close=500.16 volume=91273
[streamer] Inserted: ts=2025-12-05 02:54:22.838035+00:00 symbol=SPY open=500.15 high=500.78 low=498.90 close=500.14 volume=35714
[streamer] Inserted: ts=2025-12-05 02:54:23.877841+00:00 symbol=SPY open=500.09 high=500.87 low=499.37 close=500.36 volume=83247
[streamer] Inserted: ts=2025-12-05 02:54:24.917599+00:00 symbol=SPY open=500.05 high=500.56 low=499.30 close=499.38 volume=36964
[streamer] Inserted: ts=2025-12-05 02:54:25.957573+00:00 symbol=SPY open=499.82 high=500.03 low=498.68 close=499.69 volume=87472
[streamer] Inserted: ts=2025-12-05 02:54:26.997487+00:00 symbol=SPY open=499.56 high=499.98 low=498.29 close=499.05 volume=73963
[streamer] Inserted: ts=2025-12-05 02:54:28.037646+00:00 symbol=SPY open=499.48 high=499.13 low=498.40 close=499.29 volume=98488
[streamer] Inserted: ts=2025-12-05 02:54:29.077584+00:00 symbol=SPY open=499.56 high=500.05 low=498.61 close=499.66 volume=27602
[streamer] Inserted: ts=2025-12-05 02:54:30.117563+00:00 symbol=SPY open=499.37 high=499.90 low=499.20 close=499.37 volume=38068
[streamer] Inserted: ts=2025-12-05 02:54:31.157497+00:00 symbol=SPY open=499.79 high=500.06 low=498.94 close=499.20 volume=27205
[streamer] Inserted: ts=2025-12-05 02:54:32.197994+00:00 symbol=SPY open=499.35 high=499.75 low=498.85 close=499.77 volume=76496
[streamer] Inserted: ts=2025-12-05 02:54:33.238238+00:00 symbol=SPY open=499.05 high=499.62 low=499.19 close=499.33 volume=50349
[streamer] Inserted: ts=2025-12-05 02:54:34.278312+00:00 symbol=SPY open=498.66 high=499.46 low=498.44 close=498.55 volume=36383
[streamer] Inserted: ts=2025-12-05 02:54:35.318549+00:00 symbol=SPY open=499.06 high=500.16 low=498.58 close=499.78 volume=81603
[streamer] Inserted: ts=2025-12-05 02:54:36.358894+00:00 symbol=SPY open=498.77 high=499.05 low=498.19 close=498.61 volume=10498
[streamer] Inserted: ts=2025-12-05 02:54:37.399266+00:00 symbol=SPY open=499.03 high=499.39 low=498.60 close=499.74 volume=83859
[streamer] Inserted: ts=2025-12-05 02:54:38.439303+00:00 symbol=SPY open=499.51 high=500.44 low=499.23 close=499.26 volume=47020
[streamer] Inserted: ts=2025-12-05 02:54:39.479267+00:00 symbol=SPY open=499.83 high=500.33 low=499.73 close=500.69 volume=83501
[streamer] Inserted: ts=2025-12-05 02:54:40.519671+00:00 symbol=SPY open=499.67 high=500.84 low=499.67 close=500.39 volume=33478
[streamer] Inserted: ts=2025-12-05 02:54:41.559846+00:00 symbol=SPY open=499.57 high=500.72 low=499.85 close=500.22 volume=59311
[streamer] Inserted: ts=2025-12-05 02:54:42.599879+00:00 symbol=SPY open=499.97 high=501.01 low=499.99 close=500.50 volume=65503
